mean,RMS,ptp,std,max,min
20.519,20.519,0.175,0.055,20.581,20.406
20.524,20.524,0.175,0.054,20.581,20.406
20.525,20.525,0.175,0.054,20.581,20.406
20.514,20.514,0.174,0.052,20.58,20.406
20.514,20.514,0.174,0.052,20.58,20.406
20.521,20.522,0.174,0.048,20.58,20.406
20.526,20.526,0.174,0.051,20.58,20.406
20.527,20.527,0.191,0.053,20.597,20.406
20.514,20.514,0.191,0.055,20.597,20.406
20.514,20.514,0.191,0.055,20.597,20.406
20.527,20.527,0.153,0.042,20.597,20.444
20.528,20.528,0.153,0.042,20.597,20.444
20.531,20.531,0.153,0.043,20.597,20.444
20.532,20.532,0.153,0.041,20.597,20.444
20.534,20.534,0.153,0.041,20.597,20.444
20.537,20.537,0.153,0.041,20.597,20.444
20.536,20.536,0.153,0.04,20.597,20.444
20.528,20.528,0.125,0.035,20.569,20.444
20.535,20.535,0.081,0.023,20.569,20.488
20.534,20.534,0.081,0.023,20.569,20.488
20.538,20.538,0.091,0.027,20.579,20.488
20.54,20.54,0.091,0.027,20.579,20.488
20.542,20.542,0.091,0.029,20.579,20.488
20.55,20.551,0.066,0.024,20.579,20.513
20.539,20.539,0.154,0.045,20.579,20.425
20.526,20.526,0.154,0.056,20.579,20.425
20.525,20.525,0.154,0.055,20.579,20.425
20.526,20.526,0.154,0.055,20.579,20.425
20.53,20.53,0.154,0.055,20.579,20.425
20.531,20.531,0.154,0.055,20.579,20.425
20.53,20.53,0.154,0.055,20.579,20.425
20.532,20.532,0.154,0.056,20.579,20.425
20.527,20.527,0.152,0.053,20.577,20.425
20.524,20.524,0.144,0.051,20.569,20.425
20.538,20.538,0.144,0.04,20.569,20.425
20.545,20.545,0.074,0.021,20.569,20.495
20.545,20.545,0.074,0.021,20.569,20.495
20.546,20.546,0.074,0.021,20.569,20.495
20.545,20.545,0.074,0.021,20.569,20.495
20.544,20.544,0.074,0.021,20.569,20.495
20.543,20.543,0.074,0.02,20.569,20.495
20.539,20.539,0.069,0.019,20.564,20.495
20.551,20.551,0.15,0.036,20.645,20.495
20.547,20.547,0.15,0.038,20.645,20.495
20.548,20.548,0.15,0.039,20.645,20.495
20.555,20.555,0.134,0.035,20.645,20.511
20.556,20.556,0.134,0.035,20.645,20.511
20.555,20.555,0.134,0.036,20.645,20.511
20.555,20.555,0.134,0.036,20.645,20.511
20.558,20.559,0.134,0.036,20.645,20.511
20.559,20.559,0.134,0.036,20.645,20.511
20.562,20.562,0.134,0.034,20.645,20.511
20.553,20.553,0.061,0.021,20.572,20.511
20.556,20.556,0.047,0.016,20.572,20.525
20.554,20.554,0.047,0.015,20.572,20.525
20.55,20.55,0.047,0.015,20.572,20.525
20.547,20.547,0.047,0.015,20.572,20.525
20.546,20.546,0.053,0.016,20.572,20.519
20.544,20.544,0.053,0.018,20.572,20.519
20.539,20.539,0.051,0.017,20.57,20.519
20.537,20.537,0.04,0.014,20.559,20.519
20.54,20.54,0.068,0.019,20.587,20.519
20.536,20.536,0.074,0.021,20.587,20.513
20.532,20.532,0.089,0.023,20.587,20.498
20.531,20.531,0.089,0.023,20.587,20.498
20.532,20.532,0.089,0.023,20.587,20.498
20.535,20.535,0.089,0.026,20.587,20.498
20.536,20.536,0.089,0.026,20.587,20.498
20.535,20.535,0.089,0.026,20.587,20.498
20.536,20.537,0.089,0.026,20.587,20.498
20.535,20.535,0.089,0.026,20.587,20.498
20.534,20.534,0.078,0.024,20.576,20.498
20.54,20.54,0.078,0.025,20.576,20.498
20.538,20.538,0.1,0.03,20.576,20.476
20.542,20.542,0.101,0.032,20.577,20.476
20.548,20.548,0.129,0.037,20.605,20.476
20.544,20.544,0.129,0.037,20.605,20.476
20.554,20.554,0.142,0.042,20.618,20.476
20.564,20.565,0.142,0.043,20.618,20.476
20.56,20.561,0.142,0.047,20.618,20.476
20.561,20.561,0.142,0.047,20.618,20.476
20.556,20.556,0.142,0.048,20.618,20.476
20.55,20.55,0.142,0.048,20.618,20.476
20.554,20.554,0.119,0.044,20.618,20.499
20.547,20.547,0.119,0.045,20.618,20.499
20.537,20.537,0.119,0.042,20.618,20.499
20.539,20.539,0.119,0.042,20.618,20.499
20.528,20.528,0.119,0.034,20.618,20.499
20.522,20.522,0.058,0.02,20.557,20.499
20.528,20.528,0.056,0.021,20.561,20.505
20.527,20.527,0.056,0.021,20.561,20.505
20.531,20.531,0.069,0.025,20.574,20.505
20.537,20.537,0.069,0.028,20.574,20.505
20.537,20.537,0.069,0.027,20.574,20.505
20.544,20.544,0.069,0.027,20.574,20.505
20.551,20.551,0.075,0.026,20.58,20.505
20.549,20.549,0.075,0.027,20.58,20.505
20.554,20.554,0.066,0.023,20.58,20.514
20.556,20.556,0.066,0.024,20.58,20.514
20.55,20.55,0.081,0.029,20.58,20.499
20.551,20.551,0.081,0.028,20.58,20.499
20.552,20.552,0.089,0.03,20.588,20.499
20.55,20.55,0.089,0.029,20.588,20.499
20.551,20.551,0.089,0.028,20.588,20.499
20.552,20.552,0.089,0.029,20.588,20.499
20.552,20.552,0.089,0.029,20.588,20.499
20.556,20.556,0.089,0.028,20.588,20.499
20.553,20.553,0.089,0.029,20.588,20.499
20.549,20.549,0.089,0.028,20.588,20.499
20.557,20.557,0.064,0.024,20.588,20.524
20.559,20.559,0.064,0.022,20.588,20.524
20.546,20.546,0.129,0.037,20.582,20.453
20.536,20.536,0.129,0.046,20.582,20.453
20.54,20.54,0.129,0.047,20.582,20.453
20.538,20.538,0.129,0.045,20.582,20.453
20.536,20.537,0.123,0.044,20.576,20.453
20.534,20.534,0.123,0.043,20.576,20.453
20.538,20.538,0.123,0.044,20.576,20.453
20.536,20.536,0.123,0.044,20.576,20.453
20.532,20.532,0.118,0.042,20.571,20.453
20.527,20.527,0.118,0.041,20.571,20.453
20.532,20.532,0.118,0.034,20.571,20.453
20.542,20.542,0.066,0.022,20.571,20.505
20.537,20.537,0.066,0.021,20.571,20.505
20.538,20.538,0.066,0.022,20.571,20.505
20.537,20.537,0.058,0.021,20.563,20.505
20.539,20.539,0.058,0.022,20.563,20.505
20.537,20.537,0.058,0.021,20.563,20.505
20.536,20.536,0.058,0.022,20.563,20.505
20.537,20.537,0.058,0.022,20.563,20.505
20.543,20.543,0.061,0.021,20.566,20.505
20.545,20.545,0.052,0.018,20.566,20.514
20.543,20.543,0.052,0.019,20.566,20.514
20.544,20.544,0.052,0.018,20.566,20.514
20.548,20.548,0.086,0.024,20.6,20.514
20.547,20.547,0.086,0.024,20.6,20.514
20.543,20.543,0.086,0.024,20.6,20.514
20.543,20.543,0.086,0.024,20.6,20.514
20.543,20.543,0.084,0.024,20.6,20.516
20.54,20.54,0.084,0.025,20.6,20.516
20.536,20.536,0.084,0.024,20.6,20.516
20.53,20.53,0.128,0.031,20.6,20.472
20.531,20.531,0.128,0.031,20.6,20.472
20.526,20.526,0.128,0.036,20.6,20.472
20.519,20.519,0.081,0.026,20.553,20.472
20.516,20.516,0.071,0.024,20.543,20.472
20.515,20.515,0.071,0.024,20.543,20.472
20.514,20.514,0.071,0.023,20.543,20.472
20.518,20.518,0.083,0.026,20.555,20.472
20.512,20.512,0.105,0.033,20.555,20.45
20.513,20.513,0.105,0.033,20.555,20.45
20.52,20.52,0.105,0.031,20.555,20.45
20.519,20.519,0.105,0.031,20.555,20.45
20.526,20.526,0.105,0.028,20.555,20.45
20.525,20.525,0.105,0.028,20.555,20.45
20.522,20.522,0.105,0.029,20.555,20.45
20.521,20.521,0.105,0.029,20.555,20.45
20.524,20.524,0.107,0.031,20.557,20.45
20.521,20.521,0.107,0.029,20.557,20.45
20.529,20.529,0.061,0.017,20.557,20.496
20.529,20.529,0.061,0.017,20.557,20.496
20.529,20.529,0.061,0.018,20.557,20.496
20.527,20.527,0.061,0.018,20.557,20.496
20.527,20.527,0.061,0.019,20.557,20.496
20.53,20.53,0.061,0.02,20.557,20.496
20.535,20.535,0.055,0.016,20.557,20.502
20.537,20.537,0.045,0.013,20.557,20.512
20.54,20.54,0.077,0.02,20.589,20.512
20.546,20.547,0.081,0.025,20.593,20.512
20.547,20.547,0.081,0.025,20.593,20.512
20.551,20.551,0.081,0.025,20.593,20.512
20.542,20.542,0.139,0.039,20.593,20.454
20.536,20.537,0.139,0.046,20.593,20.454
20.537,20.537,0.139,0.046,20.593,20.454
20.527,20.527,0.149,0.054,20.593,20.444
20.524,20.524,0.149,0.054,20.593,20.444
20.526,20.526,0.149,0.054,20.593,20.444
20.52,20.52,0.149,0.05,20.593,20.444
20.513,20.513,0.13,0.044,20.574,20.444
20.512,20.512,0.13,0.044,20.574,20.444
20.504,20.504,0.111,0.039,20.555,20.444
20.504,20.504,0.111,0.038,20.555,20.444
20.513,20.513,0.111,0.036,20.555,20.444
20.508,20.508,0.104,0.033,20.548,20.444
20.519,20.519,0.098,0.029,20.556,20.458
20.512,20.512,0.109,0.036,20.556,20.447
20.502,20.502,0.109,0.038,20.556,20.447
20.507,20.508,0.134,0.045,20.581,20.447
20.508,20.508,0.134,0.045,20.581,20.447
20.505,20.505,0.134,0.045,20.581,20.447
20.512,20.512,0.134,0.047,20.581,20.447
20.522,20.522,0.134,0.045,20.581,20.447
20.524,20.524,0.134,0.047,20.581,20.447
20.524,20.524,0.134,0.047,20.581,20.447
20.518,20.518,0.134,0.046,20.581,20.447
20.528,20.528,0.134,0.04,20.581,20.447
20.54,20.54,0.085,0.031,20.581,20.496
20.533,20.533,0.071,0.028,20.567,20.496
20.528,20.528,0.085,0.032,20.567,20.482
20.527,20.527,0.085,0.034,20.567,20.482
20.522,20.522,0.085,0.033,20.567,20.482
20.519,20.519,0.085,0.03,20.567,20.482
20.515,20.515,0.085,0.026,20.567,20.482
20.518,20.518,0.085,0.026,20.567,20.482
20.522,20.522,0.085,0.025,20.567,20.482
20.519,20.519,0.085,0.025,20.567,20.482
20.513,20.513,0.059,0.019,20.541,20.482
20.514,20.514,0.059,0.019,20.541,20.482
20.516,20.516,0.059,0.016,20.541,20.482
20.52,20.52,0.033,0.011,20.541,20.508
20.524,20.524,0.041,0.013,20.55,20.509
20.523,20.523,0.041,0.013,20.55,20.509
20.522,20.522,0.041,0.013,20.55,20.509
20.521,20.521,0.041,0.013,20.55,20.509
20.522,20.522,0.041,0.014,20.55,20.509
20.524,20.524,0.041,0.014,20.55,20.509
20.524,20.524,0.046,0.015,20.55,20.504
20.525,20.525,0.046,0.015,20.55,20.504
20.514,20.514,0.144,0.039,20.55,20.406
20.503,20.503,0.144,0.05,20.55,20.406
20.502,20.502,0.143,0.05,20.549,20.406
20.504,20.504,0.143,0.051,20.549,20.406
20.498,20.498,0.143,0.052,20.549,20.406
20.5,20.501,0.143,0.054,20.549,20.406
20.498,20.498,0.14,0.052,20.546,20.406
20.5,20.5,0.145,0.054,20.551,20.406
20.504,20.504,0.145,0.056,20.551,20.406
20.503,20.503,0.145,0.056,20.551,20.406
20.515,20.515,0.145,0.045,20.551,20.406
20.528,20.528,0.097,0.027,20.551,20.454
20.525,20.525,0.097,0.027,20.551,20.454
20.525,20.525,0.097,0.027,20.551,20.454
20.534,20.534,0.039,0.013,20.551,20.512
20.536,20.536,0.057,0.017,20.569,20.512
20.544,20.544,0.089,0.025,20.601,20.512
20.54,20.54,0.089,0.026,20.601,20.512
20.537,20.537,0.089,0.027,20.601,20.512
20.538,20.538,0.089,0.026,20.601,20.512
20.542,20.542,0.089,0.027,20.601,20.512
20.545,20.545,0.089,0.027,20.601,20.512
20.542,20.542,0.114,0.032,20.601,20.487
20.539,20.539,0.114,0.034,20.601,20.487
20.536,20.537,0.114,0.034,20.601,20.487
20.533,20.533,0.114,0.032,20.601,20.487
20.527,20.527,0.077,0.024,20.564,20.487
20.533,20.533,0.084,0.026,20.571,20.487
20.538,20.539,0.084,0.028,20.571,20.487
20.537,20.537,0.084,0.029,20.571,20.487
20.532,20.532,0.084,0.028,20.571,20.487
20.528,20.528,0.084,0.026,20.571,20.487
20.535,20.535,0.067,0.023,20.571,20.504
20.54,20.54,0.062,0.021,20.571,20.509
20.538,20.538,0.069,0.023,20.571,20.502
20.538,20.538,0.069,0.023,20.571,20.502
20.536,20.536,0.069,0.024,20.571,20.502
20.53,20.53,0.069,0.022,20.571,20.502
20.53,20.53,0.062,0.021,20.564,20.502
20.533,20.533,0.062,0.02,20.564,20.502
20.538,20.538,0.067,0.022,20.569,20.502
20.542,20.542,0.067,0.023,20.569,20.502
20.532,20.532,0.118,0.035,20.569,20.451
20.533,20.533,0.118,0.036,20.569,20.451
20.535,20.535,0.118,0.035,20.569,20.451
20.533,20.534,0.118,0.035,20.569,20.451
20.536,20.536,0.118,0.035,20.569,20.451
20.539,20.539,0.118,0.034,20.569,20.451
20.537,20.537,0.118,0.033,20.569,20.451
20.54,20.54,0.118,0.034,20.569,20.451
20.536,20.536,0.118,0.033,20.569,20.451
20.531,20.531,0.117,0.031,20.568,20.451
20.54,20.54,0.052,0.017,20.568,20.516
20.535,20.535,0.053,0.016,20.568,20.515
20.536,20.536,0.053,0.016,20.568,20.515
20.539,20.539,0.053,0.015,20.568,20.515
20.538,20.538,0.053,0.014,20.568,20.515
20.538,20.538,0.053,0.014,20.568,20.515
20.534,20.534,0.062,0.017,20.568,20.506
20.535,20.535,0.072,0.019,20.578,20.506
20.533,20.533,0.072,0.02,20.578,20.506
20.533,20.533,0.072,0.021,20.578,20.506
20.531,20.531,0.072,0.021,20.578,20.506
20.524,20.524,0.126,0.031,20.578,20.452
20.526,20.526,0.126,0.033,20.578,20.452
20.523,20.523,0.126,0.033,20.578,20.452
20.525,20.525,0.126,0.034,20.578,20.452
20.522,20.522,0.126,0.034,20.578,20.452
20.522,20.522,0.126,0.034,20.578,20.452
20.515,20.515,0.109,0.029,20.561,20.452
20.513,20.513,0.109,0.03,20.561,20.452
20.509,20.509,0.109,0.032,20.561,20.452
20.51,20.51,0.109,0.032,20.561,20.452
20.518,20.518,0.083,0.026,20.561,20.478
20.515,20.515,0.081,0.022,20.559,20.478
20.518,20.518,0.081,0.023,20.559,20.478
20.515,20.515,0.057,0.019,20.535,20.478
20.508,20.508,0.099,0.03,20.535,20.436
20.505,20.505,0.099,0.031,20.535,20.436
20.505,20.505,0.099,0.031,20.535,20.436
20.51,20.51,0.105,0.032,20.541,20.436
20.516,20.517,0.105,0.032,20.541,20.436
20.512,20.512,0.105,0.033,20.541,20.436
20.507,20.507,0.105,0.034,20.541,20.436
20.51,20.51,0.13,0.038,20.566,20.436
20.507,20.507,0.13,0.037,20.566,20.436
20.508,20.508,0.13,0.037,20.566,20.436
20.515,20.515,0.086,0.029,20.566,20.48
20.518,20.518,0.086,0.027,20.566,20.48
20.523,20.523,0.086,0.029,20.566,20.48
20.519,20.519,0.086,0.029,20.566,20.48
20.507,20.507,0.143,0.04,20.566,20.423
20.508,20.508,0.143,0.039,20.566,20.423
20.514,20.515,0.143,0.04,20.566,20.423
20.511,20.511,0.138,0.036,20.561,20.423
20.514,20.514,0.138,0.037,20.561,20.423
20.51,20.511,0.138,0.036,20.561,20.423
20.512,20.512,0.138,0.036,20.561,20.423
20.512,20.512,0.138,0.036,20.561,20.423
20.505,20.505,0.122,0.032,20.545,20.423
20.506,20.506,0.122,0.032,20.545,20.423
20.527,20.527,0.141,0.037,20.627,20.486
20.534,20.534,0.129,0.036,20.627,20.498
20.531,20.531,0.129,0.036,20.627,20.498
20.53,20.53,0.129,0.036,20.627,20.498
20.529,20.529,0.129,0.036,20.627,20.498
20.527,20.527,0.141,0.038,20.627,20.486
20.526,20.526,0.141,0.038,20.627,20.486
20.526,20.526,0.141,0.038,20.627,20.486
20.531,20.531,0.141,0.037,20.627,20.486
20.524,20.524,0.186,0.046,20.627,20.441
20.513,20.513,0.116,0.03,20.557,20.441
20.51,20.51,0.105,0.027,20.546,20.441
20.516,20.516,0.133,0.033,20.574,20.441
20.52,20.52,0.133,0.037,20.574,20.441
20.525,20.525,0.133,0.039,20.574,20.441
20.531,20.531,0.133,0.037,20.574,20.441
20.537,20.537,0.133,0.039,20.574,20.441
20.538,20.538,0.133,0.038,20.574,20.441
20.535,20.535,0.133,0.038,20.574,20.441
20.542,20.542,0.062,0.025,20.574,20.512
20.541,20.541,0.062,0.025,20.574,20.512
20.54,20.54,0.062,0.026,20.574,20.512
20.533,20.533,0.072,0.026,20.571,20.499
20.533,20.533,0.073,0.027,20.572,20.499
20.533,20.533,0.073,0.027,20.572,20.499
20.534,20.534,0.073,0.027,20.572,20.499
20.528,20.528,0.073,0.024,20.572,20.499
20.527,20.527,0.073,0.025,20.572,20.499
20.528,20.529,0.073,0.024,20.572,20.499
20.533,20.533,0.073,0.025,20.572,20.499
20.535,20.535,0.073,0.024,20.572,20.499
20.54,20.54,0.073,0.025,20.572,20.499
20.543,20.543,0.057,0.021,20.572,20.515
20.54,20.541,0.053,0.018,20.568,20.515
20.538,20.538,0.049,0.016,20.564,20.515
20.538,20.538,0.049,0.016,20.564,20.515
20.539,20.539,0.049,0.016,20.564,20.515
20.545,20.545,0.056,0.017,20.576,20.52
20.549,20.549,0.056,0.017,20.576,20.52
20.546,20.546,0.056,0.018,20.576,20.52
20.55,20.55,0.056,0.019,20.576,20.52
20.55,20.55,0.056,0.019,20.576,20.52
20.544,20.544,0.104,0.03,20.576,20.472
20.542,20.542,0.104,0.03,20.576,20.472
20.543,20.543,0.104,0.031,20.576,20.472
20.546,20.546,0.109,0.033,20.581,20.472
20.544,20.545,0.109,0.034,20.581,20.472
20.538,20.538,0.109,0.033,20.581,20.472
20.534,20.534,0.109,0.032,20.581,20.472
20.535,20.535,0.109,0.032,20.581,20.472
20.532,20.532,0.109,0.03,20.581,20.472
20.529,20.529,0.109,0.027,20.581,20.472
20.533,20.533,0.072,0.021,20.581,20.509
20.533,20.533,0.072,0.021,20.581,20.509
20.531,20.531,0.072,0.02,20.581,20.509
20.529,20.529,0.051,0.015,20.56,20.509
20.53,20.53,0.051,0.014,20.56,20.509
20.535,20.535,0.048,0.015,20.56,20.512
20.538,20.539,0.054,0.017,20.566,20.512
20.539,20.539,0.054,0.017,20.566,20.512
20.544,20.544,0.08,0.024,20.592,20.512
20.549,20.55,0.08,0.027,20.592,20.512
20.548,20.548,0.097,0.03,20.592,20.495
20.548,20.548,0.097,0.03,20.592,20.495
20.549,20.549,0.097,0.03,20.592,20.495
20.546,20.546,0.097,0.03,20.592,20.495
20.549,20.549,0.097,0.028,20.592,20.495
20.548,20.548,0.097,0.028,20.592,20.495
20.544,20.544,0.097,0.028,20.592,20.495
20.54,20.54,0.098,0.032,20.592,20.494
20.533,20.533,0.098,0.027,20.592,20.494
20.524,20.524,0.055,0.02,20.549,20.494
20.532,20.532,0.079,0.022,20.573,20.494
20.53,20.53,0.079,0.023,20.573,20.494
20.527,20.527,0.079,0.023,20.573,20.494
20.532,20.532,0.083,0.027,20.577,20.494
20.532,20.532,0.083,0.028,20.577,20.494
20.527,20.528,0.083,0.029,20.577,20.494
20.526,20.526,0.083,0.03,20.577,20.494
20.528,20.528,0.079,0.029,20.577,20.498
20.529,20.529,0.079,0.029,20.577,20.498
20.533,20.533,0.079,0.027,20.577,20.498
20.531,20.531,0.079,0.025,20.577,20.498
20.533,20.533,0.079,0.024,20.577,20.498
20.534,20.534,0.079,0.024,20.577,20.498
20.525,20.525,0.077,0.024,20.558,20.481
20.519,20.519,0.072,0.022,20.553,20.481
20.524,20.524,0.072,0.022,20.553,20.481
20.528,20.528,0.072,0.022,20.553,20.481
20.532,20.532,0.072,0.022,20.553,20.481
20.529,20.529,0.072,0.023,20.553,20.481
20.527,20.527,0.072,0.023,20.553,20.481
20.522,20.522,0.069,0.022,20.55,20.481
20.518,20.519,0.069,0.024,20.55,20.481
20.515,20.515,0.069,0.024,20.55,20.481
20.522,20.522,0.062,0.024,20.555,20.493
20.53,20.531,0.088,0.029,20.581,20.493
20.524,20.524,0.101,0.032,20.581,20.48
20.517,20.517,0.105,0.034,20.581,20.476
20.515,20.515,0.105,0.032,20.581,20.476
20.517,20.517,0.105,0.032,20.581,20.476
20.516,20.516,0.105,0.032,20.581,20.476
20.517,20.517,0.105,0.032,20.581,20.476
20.523,20.523,0.105,0.033,20.581,20.476
20.529,20.529,0.105,0.032,20.581,20.476
20.523,20.523,0.105,0.032,20.581,20.476
20.518,20.518,0.08,0.026,20.556,20.476
20.522,20.522,0.08,0.023,20.556,20.476
20.526,20.526,0.058,0.017,20.556,20.498
20.526,20.526,0.058,0.017,20.556,20.498
20.524,20.524,0.058,0.018,20.556,20.498
20.524,20.524,0.058,0.018,20.556,20.498
20.527,20.527,0.058,0.017,20.556,20.498
20.523,20.523,0.052,0.014,20.55,20.498
20.522,20.522,0.039,0.012,20.537,20.498
20.525,20.526,0.032,0.01,20.537,20.505
20.528,20.528,0.054,0.014,20.559,20.505
20.527,20.527,0.057,0.016,20.559,20.502
20.526,20.526,0.057,0.016,20.559,20.502
20.524,20.524,0.057,0.016,20.559,20.502
20.528,20.528,0.057,0.017,20.559,20.502
20.532,20.532,0.057,0.018,20.559,20.502
20.536,20.536,0.075,0.023,20.577,20.502
20.536,20.536,0.075,0.023,20.577,20.502
20.536,20.536,0.075,0.023,20.577,20.502
20.535,20.535,0.075,0.023,20.577,20.502
20.535,20.535,0.075,0.023,20.577,20.502
20.541,20.541,0.065,0.022,20.577,20.512
20.547,20.547,0.064,0.021,20.577,20.513
20.547,20.547,0.058,0.019,20.577,20.519
20.545,20.545,0.058,0.02,20.577,20.519
20.541,20.541,0.064,0.022,20.577,20.513
20.537,20.537,0.053,0.019,20.566,20.513
20.537,20.537,0.053,0.018,20.566,20.513
20.536,20.537,0.053,0.018,20.566,20.513
20.537,20.537,0.053,0.018,20.566,20.513
20.535,20.535,0.053,0.017,20.566,20.513
20.529,20.529,0.067,0.017,20.566,20.499
20.524,20.524,0.042,0.012,20.541,20.499
20.528,20.528,0.062,0.016,20.561,20.499
20.528,20.528,0.062,0.016,20.561,20.499
20.53,20.53,0.062,0.015,20.561,20.499
20.528,20.528,0.062,0.015,20.561,20.499
20.535,20.535,0.094,0.024,20.593,20.499
20.535,20.535,0.094,0.024,20.593,20.499
20.535,20.535,0.094,0.025,20.593,20.499
20.535,20.535,0.094,0.025,20.593,20.499
20.54,20.54,0.075,0.022,20.593,20.518
20.544,20.544,0.072,0.021,20.593,20.521
20.541,20.541,0.072,0.02,20.593,20.521
20.544,20.544,0.072,0.021,20.593,20.521
20.544,20.545,0.072,0.02,20.593,20.521
20.546,20.546,0.07,0.019,20.593,20.523
20.538,20.538,0.048,0.013,20.563,20.515
20.535,20.535,0.065,0.018,20.563,20.498
20.532,20.532,0.065,0.021,20.563,20.498
20.53,20.53,0.065,0.021,20.563,20.498
20.534,20.534,0.094,0.027,20.592,20.498
20.533,20.534,0.094,0.027,20.592,20.498
20.528,20.528,0.112,0.032,20.592,20.48
20.524,20.524,0.112,0.029,20.592,20.48
20.523,20.523,0.112,0.029,20.592,20.48
20.528,20.528,0.112,0.035,20.592,20.48
20.529,20.529,0.112,0.034,20.592,20.48
20.532,20.532,0.112,0.033,20.592,20.48
20.532,20.532,0.112,0.032,20.592,20.48
20.531,20.531,0.112,0.033,20.592,20.48
20.525,20.525,0.105,0.026,20.585,20.48
20.524,20.524,0.105,0.025,20.585,20.48
20.53,20.53,0.081,0.022,20.585,20.504
20.533,20.533,0.081,0.022,20.585,20.504
20.53,20.53,0.094,0.026,20.585,20.491
20.526,20.526,0.058,0.019,20.549,20.491
20.524,20.524,0.058,0.02,20.549,20.491
20.527,20.527,0.06,0.021,20.551,20.491
20.532,20.532,0.06,0.021,20.551,20.491
20.539,20.539,0.091,0.024,20.582,20.491
20.537,20.537,0.091,0.025,20.582,20.491
20.539,20.539,0.091,0.025,20.582,20.491
20.536,20.536,0.091,0.026,20.582,20.491
20.535,20.535,0.091,0.025,20.582,20.491
20.542,20.543,0.074,0.022,20.582,20.508
20.539,20.539,0.074,0.024,20.582,20.508
20.541,20.541,0.069,0.022,20.582,20.513
20.537,20.537,0.069,0.023,20.582,20.513
20.533,20.533,0.069,0.024,20.582,20.513
20.526,20.526,0.061,0.018,20.569,20.508
20.53,20.53,0.061,0.02,20.569,20.508
20.531,20.531,0.061,0.021,20.569,20.508
20.533,20.533,0.061,0.021,20.569,20.508
20.53,20.531,0.061,0.022,20.569,20.508
20.524,20.524,0.053,0.019,20.556,20.503
20.524,20.524,0.053,0.019,20.556,20.503
20.525,20.525,0.053,0.019,20.556,20.503
20.526,20.526,0.053,0.019,20.556,20.503
20.527,20.527,0.053,0.018,20.556,20.503
20.529,20.529,0.053,0.017,20.556,20.503
20.527,20.527,0.053,0.015,20.556,20.503
20.52,20.52,0.058,0.017,20.541,20.483
20.518,20.518,0.056,0.015,20.539,20.483
20.525,20.525,0.094,0.023,20.577,20.483
20.527,20.527,0.094,0.022,20.577,20.483
20.529,20.529,0.094,0.022,20.577,20.483
20.531,20.531,0.094,0.023,20.577,20.483
20.538,20.538,0.114,0.03,20.597,20.483
20.54,20.54,0.114,0.03,20.597,20.483
20.544,20.544,0.114,0.03,20.597,20.483
20.54,20.54,0.114,0.033,20.597,20.483
20.541,20.541,0.098,0.031,20.597,20.499
20.546,20.546,0.098,0.031,20.597,20.499
20.543,20.543,0.098,0.029,20.597,20.499
20.539,20.539,0.105,0.033,20.597,20.492
20.538,20.538,0.105,0.033,20.597,20.492
20.538,20.538,0.105,0.034,20.597,20.492
20.529,20.529,0.076,0.029,20.568,20.492
20.526,20.526,0.076,0.029,20.568,20.492
20.52,20.52,0.076,0.026,20.568,20.492
20.525,20.525,0.076,0.027,20.568,20.492
20.524,20.524,0.078,0.028,20.568,20.49
20.516,20.516,0.07,0.025,20.56,20.49
20.515,20.515,0.07,0.023,20.56,20.49
20.52,20.52,0.07,0.023,20.56,20.49
20.523,20.523,0.07,0.024,20.56,20.49
20.521,20.521,0.058,0.021,20.548,20.49
20.521,20.521,0.058,0.022,20.548,20.49
20.52,20.52,0.058,0.022,20.548,20.49
20.525,20.525,0.066,0.024,20.556,20.49
20.52,20.52,0.066,0.024,20.556,20.49
20.521,20.521,0.062,0.023,20.556,20.494
20.526,20.526,0.056,0.021,20.556,20.5
20.53,20.53,0.074,0.026,20.574,20.5
20.528,20.528,0.074,0.025,20.574,20.5
20.525,20.525,0.074,0.025,20.574,20.5
20.521,20.521,0.074,0.026,20.574,20.5
20.526,20.526,0.074,0.026,20.574,20.5
20.532,20.532,0.074,0.026,20.574,20.5
20.533,20.533,0.074,0.027,20.574,20.5
20.534,20.534,0.074,0.026,20.574,20.5
20.534,20.534,0.08,0.026,20.574,20.494
20.534,20.534,0.08,0.026,20.574,20.494
20.534,20.534,0.081,0.027,20.575,20.494
20.534,20.534,0.081,0.026,20.575,20.494
20.535,20.535,0.081,0.026,20.575,20.494
20.538,20.538,0.081,0.024,20.575,20.494
20.531,20.531,0.093,0.028,20.575,20.482
20.525,20.525,0.093,0.029,20.575,20.482
20.518,20.518,0.093,0.026,20.575,20.482
20.519,20.519,0.093,0.026,20.575,20.482
20.525,20.525,0.093,0.027,20.575,20.482
20.525,20.525,0.093,0.027,20.575,20.482
20.519,20.519,0.073,0.021,20.555,20.482
20.516,20.516,0.073,0.022,20.555,20.482
20.519,20.519,0.073,0.024,20.555,20.482
20.52,20.52,0.073,0.025,20.555,20.482
20.529,20.529,0.078,0.026,20.572,20.494
20.537,20.537,0.078,0.026,20.572,20.494
20.546,20.546,0.094,0.026,20.59,20.496
20.547,20.547,0.094,0.026,20.59,20.496
20.545,20.545,0.094,0.026,20.59,20.496
20.548,20.548,0.094,0.027,20.59,20.496
20.55,20.55,0.094,0.026,20.59,20.496
20.552,20.552,0.076,0.022,20.59,20.514
20.548,20.549,0.076,0.025,20.59,20.514
