mean,RMS,ptp,std,max,min
20.548,20.548,0.132,0.044,20.615,20.483
20.55,20.55,0.132,0.044,20.615,20.483
20.55,20.55,0.132,0.044,20.615,20.483
20.549,20.549,0.132,0.044,20.615,20.483
20.548,20.548,0.132,0.044,20.615,20.483
20.543,20.543,0.137,0.046,20.615,20.478
20.543,20.543,0.137,0.045,20.615,20.478
20.543,20.543,0.13,0.045,20.608,20.478
20.542,20.542,0.13,0.046,20.608,20.478
20.541,20.541,0.13,0.046,20.608,20.478
20.544,20.544,0.13,0.045,20.608,20.478
20.542,20.543,0.13,0.044,20.608,20.478
20.542,20.542,0.13,0.043,20.608,20.478
20.538,20.538,0.13,0.044,20.608,20.478
20.534,20.534,0.13,0.044,20.608,20.478
20.533,20.533,0.133,0.044,20.608,20.475
20.532,20.532,0.133,0.045,20.608,20.475
20.535,20.535,0.133,0.044,20.608,20.475
20.537,20.537,0.133,0.043,20.608,20.475
20.533,20.533,0.133,0.042,20.608,20.475
20.534,20.534,0.134,0.044,20.609,20.475
20.535,20.535,0.134,0.044,20.609,20.475
20.529,20.53,0.148,0.046,20.609,20.461
20.527,20.528,0.148,0.046,20.609,20.461
20.527,20.527,0.148,0.046,20.609,20.461
20.529,20.529,0.148,0.045,20.609,20.461
20.526,20.526,0.148,0.042,20.609,20.461
20.524,20.524,0.148,0.038,20.609,20.461
20.526,20.526,0.148,0.037,20.609,20.461
20.53,20.53,0.148,0.037,20.609,20.461
20.527,20.527,0.148,0.038,20.609,20.461
20.533,20.533,0.193,0.047,20.654,20.461
20.527,20.528,0.193,0.046,20.654,20.461
20.529,20.529,0.193,0.045,20.654,20.461
20.53,20.53,0.193,0.045,20.654,20.461
20.532,20.532,0.193,0.043,20.654,20.461
20.534,20.534,0.193,0.042,20.654,20.461
20.534,20.534,0.193,0.042,20.654,20.461
20.534,20.534,0.193,0.042,20.654,20.461
20.533,20.533,0.193,0.043,20.654,20.461
20.531,20.531,0.193,0.04,20.654,20.461
20.532,20.532,0.193,0.041,20.654,20.461
20.534,20.535,0.17,0.038,20.654,20.484
20.537,20.537,0.17,0.037,20.654,20.484
20.536,20.536,0.17,0.038,20.654,20.484
20.536,20.536,0.17,0.038,20.654,20.484
20.537,20.537,0.17,0.038,20.654,20.484
20.537,20.537,0.17,0.038,20.654,20.484
20.539,20.539,0.17,0.039,20.654,20.484
20.537,20.537,0.17,0.039,20.654,20.484
20.538,20.538,0.17,0.038,20.654,20.484
20.533,20.533,0.086,0.027,20.57,20.484
20.533,20.533,0.081,0.026,20.57,20.489
20.532,20.532,0.081,0.026,20.57,20.489
20.531,20.531,0.081,0.027,20.57,20.489
20.535,20.535,0.111,0.031,20.6,20.489
20.533,20.533,0.133,0.034,20.6,20.467
20.53,20.53,0.133,0.034,20.6,20.467
20.53,20.53,0.133,0.035,20.6,20.467
20.53,20.53,0.133,0.034,20.6,20.467
20.528,20.528,0.133,0.033,20.6,20.467
20.527,20.527,0.133,0.032,20.6,20.467
20.526,20.526,0.133,0.032,20.6,20.467
20.523,20.523,0.133,0.032,20.6,20.467
20.527,20.527,0.133,0.034,20.6,20.467
20.527,20.527,0.133,0.034,20.6,20.467
20.526,20.526,0.133,0.034,20.6,20.467
20.526,20.526,0.133,0.033,20.6,20.467
20.526,20.526,0.133,0.033,20.6,20.467
20.524,20.524,0.133,0.034,20.6,20.467
20.523,20.523,0.133,0.034,20.6,20.467
20.521,20.521,0.133,0.034,20.6,20.467
20.527,20.527,0.147,0.04,20.614,20.467
20.529,20.529,0.147,0.04,20.614,20.467
20.532,20.532,0.147,0.04,20.614,20.467
20.527,20.527,0.147,0.037,20.614,20.467
20.527,20.527,0.139,0.037,20.614,20.475
20.526,20.526,0.139,0.038,20.614,20.475
20.526,20.526,0.139,0.038,20.614,20.475
20.527,20.527,0.139,0.037,20.614,20.475
20.527,20.527,0.139,0.037,20.614,20.475
20.527,20.527,0.139,0.037,20.614,20.475
20.529,20.529,0.139,0.037,20.614,20.475
20.528,20.528,0.139,0.038,20.614,20.475
20.524,20.525,0.139,0.035,20.614,20.475
20.526,20.526,0.139,0.036,20.614,20.475
20.525,20.525,0.139,0.035,20.614,20.475
20.523,20.523,0.139,0.034,20.614,20.475
20.52,20.52,0.139,0.033,20.614,20.475
20.52,20.52,0.139,0.033,20.614,20.475
20.519,20.519,0.139,0.033,20.614,20.475
20.52,20.52,0.139,0.033,20.614,20.475
20.516,20.516,0.084,0.025,20.559,20.475
20.514,20.514,0.084,0.023,20.559,20.475
20.512,20.512,0.078,0.02,20.553,20.475
20.516,20.516,0.099,0.024,20.574,20.475
20.522,20.522,0.112,0.027,20.594,20.482
20.527,20.527,0.112,0.029,20.594,20.482
20.531,20.531,0.112,0.03,20.594,20.482
20.53,20.53,0.112,0.03,20.594,20.482
20.529,20.529,0.112,0.03,20.594,20.482
20.528,20.528,0.112,0.03,20.594,20.482
20.529,20.529,0.112,0.031,20.594,20.482
20.533,20.533,0.103,0.029,20.594,20.491
20.535,20.535,0.103,0.03,20.594,20.491
20.533,20.533,0.103,0.03,20.594,20.491
20.532,20.532,0.103,0.03,20.594,20.491
20.536,20.536,0.11,0.034,20.601,20.491
20.541,20.541,0.11,0.036,20.601,20.491
20.542,20.542,0.11,0.035,20.601,20.491
20.543,20.543,0.104,0.034,20.601,20.497
20.542,20.542,0.104,0.034,20.601,20.497
20.548,20.548,0.135,0.039,20.632,20.497
20.547,20.547,0.135,0.04,20.632,20.497
20.547,20.547,0.135,0.04,20.632,20.497
20.545,20.545,0.135,0.039,20.632,20.497
20.545,20.546,0.135,0.04,20.632,20.497
20.544,20.544,0.135,0.039,20.632,20.497
20.544,20.544,0.135,0.039,20.632,20.497
20.545,20.545,0.135,0.038,20.632,20.497
20.546,20.546,0.135,0.038,20.632,20.497
20.546,20.546,0.135,0.038,20.632,20.497
20.548,20.548,0.135,0.039,20.632,20.497
20.546,20.546,0.135,0.04,20.632,20.497
20.546,20.546,0.135,0.04,20.632,20.497
20.546,20.546,0.135,0.04,20.632,20.497
20.55,20.551,0.124,0.039,20.632,20.508
20.546,20.546,0.124,0.038,20.632,20.508
20.542,20.542,0.124,0.036,20.632,20.508
20.543,20.543,0.124,0.036,20.632,20.508
20.544,20.544,0.12,0.035,20.632,20.512
20.543,20.543,0.126,0.035,20.632,20.506
20.538,20.538,0.096,0.029,20.602,20.506
20.539,20.539,0.096,0.028,20.602,20.506
20.543,20.543,0.096,0.03,20.602,20.506
20.54,20.54,0.122,0.033,20.602,20.48
20.54,20.54,0.118,0.032,20.598,20.48
20.541,20.541,0.118,0.033,20.598,20.48
20.542,20.542,0.127,0.035,20.607,20.48
20.544,20.544,0.127,0.035,20.607,20.48
20.541,20.541,0.131,0.038,20.607,20.476
20.539,20.539,0.131,0.04,20.607,20.476
20.533,20.533,0.131,0.04,20.607,20.476
20.532,20.532,0.131,0.041,20.607,20.476
20.534,20.534,0.131,0.043,20.607,20.476
20.532,20.532,0.131,0.045,20.607,20.476
20.528,20.528,0.131,0.044,20.607,20.476
20.53,20.53,0.131,0.045,20.607,20.476
20.532,20.532,0.131,0.045,20.607,20.476
20.532,20.532,0.131,0.045,20.607,20.476
20.534,20.534,0.131,0.046,20.607,20.476
20.534,20.534,0.131,0.046,20.607,20.476
20.533,20.533,0.131,0.047,20.607,20.476
20.53,20.53,0.131,0.048,20.607,20.476
20.522,20.522,0.166,0.05,20.607,20.441
20.522,20.522,0.166,0.051,20.607,20.441
20.521,20.521,0.166,0.05,20.607,20.441
20.52,20.52,0.166,0.049,20.607,20.441
20.517,20.517,0.165,0.046,20.606,20.441
20.519,20.519,0.165,0.048,20.606,20.441
20.522,20.522,0.165,0.047,20.606,20.441
20.525,20.525,0.165,0.046,20.606,20.441
20.528,20.528,0.165,0.045,20.606,20.441
20.534,20.534,0.165,0.046,20.606,20.441
20.528,20.528,0.158,0.044,20.599,20.441
20.529,20.529,0.158,0.043,20.599,20.441
20.532,20.532,0.158,0.043,20.599,20.441
20.529,20.529,0.158,0.043,20.599,20.441
20.525,20.525,0.158,0.044,20.599,20.441
20.528,20.528,0.158,0.046,20.599,20.441
20.524,20.524,0.158,0.045,20.599,20.441
20.523,20.523,0.158,0.046,20.599,20.441
20.528,20.528,0.158,0.047,20.599,20.441
20.528,20.528,0.158,0.047,20.599,20.441
20.532,20.532,0.136,0.043,20.599,20.463
20.534,20.534,0.119,0.04,20.599,20.48
20.533,20.533,0.119,0.039,20.599,20.48
20.534,20.534,0.119,0.04,20.599,20.48
20.537,20.537,0.125,0.043,20.605,20.48
20.533,20.533,0.125,0.041,20.605,20.48
20.531,20.531,0.125,0.042,20.605,20.48
20.53,20.53,0.125,0.042,20.605,20.48
20.527,20.527,0.125,0.043,20.605,20.48
20.523,20.523,0.125,0.04,20.605,20.48
20.529,20.529,0.151,0.046,20.631,20.48
20.537,20.537,0.159,0.051,20.639,20.48
20.537,20.537,0.159,0.051,20.639,20.48
20.537,20.538,0.159,0.05,20.639,20.48
20.538,20.538,0.159,0.05,20.639,20.48
20.536,20.536,0.159,0.049,20.639,20.48
20.536,20.536,0.156,0.049,20.639,20.483
20.537,20.537,0.156,0.048,20.639,20.483
20.532,20.533,0.156,0.047,20.639,20.483
20.536,20.536,0.156,0.046,20.639,20.483
20.541,20.541,0.156,0.048,20.639,20.483
20.545,20.545,0.156,0.049,20.639,20.483
20.543,20.543,0.156,0.05,20.639,20.483
20.542,20.542,0.156,0.049,20.639,20.483
20.537,20.537,0.156,0.048,20.639,20.483
20.538,20.538,0.156,0.047,20.639,20.483
20.544,20.544,0.156,0.05,20.639,20.483
20.549,20.549,0.156,0.051,20.639,20.483
20.557,20.557,0.164,0.054,20.647,20.483
20.556,20.556,0.164,0.054,20.647,20.483
20.55,20.55,0.164,0.052,20.647,20.483
20.543,20.543,0.164,0.049,20.647,20.483
20.539,20.539,0.167,0.05,20.647,20.48
20.539,20.539,0.167,0.05,20.647,20.48
20.539,20.539,0.167,0.05,20.647,20.48
20.538,20.538,0.167,0.051,20.647,20.48
20.541,20.541,0.167,0.049,20.647,20.48
20.544,20.544,0.167,0.049,20.647,20.48
20.543,20.543,0.174,0.051,20.647,20.473
20.539,20.539,0.174,0.052,20.647,20.473
20.536,20.536,0.174,0.05,20.647,20.473
20.533,20.534,0.174,0.048,20.647,20.473
20.537,20.537,0.174,0.048,20.647,20.473
20.533,20.533,0.174,0.048,20.647,20.473
20.537,20.537,0.174,0.048,20.647,20.473
20.54,20.54,0.174,0.049,20.647,20.473
20.534,20.534,0.174,0.046,20.647,20.473
20.528,20.528,0.174,0.044,20.647,20.473
20.52,20.52,0.109,0.035,20.582,20.473
20.521,20.521,0.109,0.034,20.582,20.473
20.522,20.522,0.109,0.034,20.582,20.473
20.527,20.527,0.122,0.037,20.595,20.473
20.527,20.527,0.122,0.037,20.595,20.473
20.529,20.529,0.122,0.036,20.595,20.473
20.531,20.531,0.122,0.036,20.595,20.473
20.529,20.529,0.127,0.038,20.595,20.468
20.528,20.528,0.127,0.038,20.595,20.468
20.523,20.523,0.127,0.038,20.595,20.468
20.528,20.528,0.127,0.037,20.595,20.468
20.529,20.529,0.127,0.036,20.595,20.468
20.525,20.525,0.133,0.039,20.595,20.462
20.52,20.521,0.133,0.041,20.595,20.462
20.518,20.518,0.133,0.039,20.595,20.462
20.517,20.517,0.133,0.04,20.595,20.462
20.512,20.512,0.133,0.038,20.595,20.462
20.514,20.514,0.154,0.042,20.616,20.462
20.517,20.517,0.154,0.043,20.616,20.462
20.518,20.518,0.154,0.043,20.616,20.462
20.52,20.52,0.154,0.042,20.616,20.462
20.517,20.517,0.154,0.044,20.616,20.462
20.52,20.52,0.154,0.047,20.616,20.462
20.519,20.519,0.154,0.045,20.616,20.462
20.52,20.52,0.154,0.044,20.616,20.462
20.518,20.518,0.154,0.045,20.616,20.462
20.516,20.516,0.154,0.045,20.616,20.462
20.517,20.517,0.154,0.044,20.616,20.462
20.517,20.517,0.154,0.045,20.616,20.462
20.519,20.519,0.154,0.044,20.616,20.462
20.514,20.514,0.154,0.044,20.616,20.462
20.513,20.513,0.154,0.044,20.616,20.462
20.52,20.52,0.154,0.045,20.616,20.462
20.526,20.526,0.15,0.046,20.616,20.466
20.524,20.524,0.15,0.046,20.616,20.466
20.524,20.524,0.15,0.047,20.616,20.466
20.526,20.526,0.15,0.046,20.616,20.466
20.525,20.525,0.127,0.043,20.593,20.466
20.522,20.522,0.127,0.042,20.593,20.466
20.522,20.522,0.127,0.042,20.593,20.466
20.522,20.522,0.127,0.042,20.593,20.466
20.522,20.522,0.129,0.043,20.593,20.464
20.52,20.52,0.129,0.041,20.593,20.464
20.516,20.516,0.129,0.04,20.593,20.464
20.518,20.518,0.129,0.041,20.593,20.464
20.519,20.519,0.129,0.04,20.593,20.464
20.52,20.52,0.129,0.04,20.593,20.464
20.522,20.522,0.129,0.039,20.593,20.464
20.52,20.52,0.129,0.039,20.593,20.464
20.521,20.521,0.129,0.039,20.593,20.464
20.522,20.522,0.129,0.037,20.593,20.464
20.529,20.529,0.167,0.043,20.631,20.464
20.525,20.525,0.167,0.041,20.631,20.464
20.521,20.521,0.167,0.039,20.631,20.464
20.526,20.526,0.167,0.042,20.631,20.464
20.527,20.527,0.167,0.041,20.631,20.464
20.527,20.527,0.167,0.041,20.631,20.464
20.525,20.525,0.167,0.039,20.631,20.464
20.525,20.525,0.167,0.039,20.631,20.464
20.526,20.526,0.167,0.039,20.631,20.464
20.527,20.527,0.167,0.039,20.631,20.464
20.528,20.528,0.151,0.037,20.631,20.48
20.526,20.526,0.151,0.037,20.631,20.48
20.533,20.533,0.142,0.041,20.631,20.489
20.53,20.53,0.142,0.042,20.631,20.489
20.534,20.534,0.142,0.043,20.631,20.489
20.538,20.539,0.142,0.046,20.631,20.489
20.54,20.54,0.142,0.046,20.631,20.489
20.54,20.541,0.142,0.045,20.631,20.489
20.542,20.542,0.142,0.046,20.631,20.489
20.545,20.545,0.139,0.044,20.631,20.492
20.54,20.54,0.136,0.04,20.628,20.492
20.543,20.543,0.136,0.039,20.628,20.492
20.546,20.546,0.136,0.039,20.628,20.492
20.549,20.549,0.15,0.042,20.642,20.492
20.554,20.554,0.148,0.042,20.642,20.494
20.554,20.555,0.148,0.042,20.642,20.494
20.556,20.556,0.148,0.043,20.642,20.494
20.556,20.556,0.153,0.044,20.642,20.489
20.554,20.554,0.153,0.045,20.642,20.489
20.553,20.553,0.153,0.046,20.642,20.489
20.554,20.554,0.153,0.045,20.642,20.489
20.559,20.559,0.153,0.045,20.642,20.489
20.557,20.557,0.153,0.043,20.642,20.489
20.559,20.559,0.153,0.041,20.642,20.489
20.555,20.555,0.153,0.043,20.642,20.489
20.551,20.551,0.153,0.041,20.642,20.489
20.549,20.549,0.153,0.041,20.642,20.489
20.552,20.552,0.153,0.041,20.642,20.489
20.55,20.55,0.153,0.041,20.642,20.489
20.548,20.548,0.153,0.043,20.642,20.489
20.546,20.546,0.153,0.044,20.642,20.489
20.549,20.549,0.153,0.048,20.642,20.489
20.552,20.552,0.153,0.05,20.642,20.489
20.549,20.549,0.138,0.047,20.627,20.489
20.544,20.544,0.138,0.046,20.627,20.489
20.543,20.543,0.138,0.047,20.627,20.489
20.538,20.538,0.138,0.046,20.627,20.489
20.543,20.543,0.135,0.046,20.627,20.492
20.542,20.542,0.135,0.046,20.627,20.492
20.541,20.541,0.135,0.047,20.627,20.492
20.542,20.542,0.135,0.047,20.627,20.492
20.537,20.537,0.135,0.044,20.627,20.492
20.532,20.532,0.138,0.044,20.627,20.489
20.536,20.536,0.138,0.047,20.627,20.489
20.536,20.536,0.138,0.047,20.627,20.489
20.536,20.536,0.138,0.047,20.627,20.489
20.536,20.536,0.138,0.047,20.627,20.489
20.533,20.533,0.138,0.046,20.627,20.489
20.532,20.532,0.138,0.046,20.627,20.489
20.533,20.533,0.138,0.045,20.627,20.489
20.533,20.533,0.138,0.046,20.627,20.489
20.531,20.531,0.138,0.042,20.627,20.489
20.529,20.529,0.113,0.039,20.602,20.489
20.524,20.524,0.122,0.037,20.602,20.48
20.527,20.527,0.122,0.038,20.602,20.48
20.527,20.527,0.122,0.038,20.602,20.48
20.526,20.526,0.122,0.039,20.602,20.48
20.521,20.521,0.122,0.037,20.602,20.48
20.522,20.523,0.122,0.037,20.602,20.48
20.524,20.524,0.122,0.036,20.602,20.48
20.527,20.527,0.122,0.039,20.602,20.48
20.525,20.525,0.128,0.04,20.602,20.474
20.526,20.526,0.128,0.04,20.602,20.474
20.525,20.525,0.118,0.037,20.592,20.474
20.525,20.525,0.118,0.037,20.592,20.474
20.524,20.524,0.118,0.037,20.592,20.474
20.524,20.524,0.118,0.037,20.592,20.474
20.523,20.523,0.118,0.037,20.592,20.474
20.521,20.521,0.118,0.038,20.592,20.474
20.521,20.521,0.118,0.038,20.592,20.474
20.523,20.523,0.118,0.037,20.592,20.474
20.519,20.519,0.118,0.034,20.592,20.474
20.518,20.518,0.118,0.034,20.592,20.474
20.522,20.522,0.118,0.033,20.592,20.474
20.519,20.519,0.118,0.032,20.592,20.474
20.524,20.524,0.122,0.035,20.596,20.474
20.523,20.523,0.129,0.037,20.596,20.467
20.523,20.523,0.129,0.037,20.596,20.467
20.524,20.524,0.129,0.037,20.596,20.467
20.525,20.525,0.129,0.037,20.596,20.467
20.526,20.526,0.15,0.04,20.617,20.467
20.528,20.528,0.15,0.038,20.617,20.467
20.526,20.526,0.15,0.04,20.617,20.467
20.524,20.524,0.15,0.039,20.617,20.467
20.531,20.531,0.176,0.047,20.643,20.467
20.532,20.532,0.176,0.046,20.643,20.467
20.532,20.532,0.176,0.046,20.643,20.467
20.531,20.531,0.176,0.047,20.643,20.467
20.531,20.531,0.176,0.048,20.643,20.467
20.53,20.53,0.176,0.048,20.643,20.467
20.53,20.53,0.176,0.048,20.643,20.467
20.532,20.532,0.176,0.049,20.643,20.467
20.527,20.527,0.176,0.049,20.643,20.467
20.523,20.523,0.176,0.05,20.643,20.467
20.528,20.528,0.176,0.052,20.643,20.467
20.525,20.525,0.176,0.05,20.643,20.467
20.532,20.532,0.171,0.052,20.643,20.472
20.536,20.536,0.171,0.051,20.643,20.472
20.541,20.541,0.171,0.055,20.643,20.472
20.545,20.545,0.171,0.059,20.643,20.472
20.539,20.539,0.171,0.057,20.643,20.472
20.537,20.537,0.171,0.058,20.643,20.472
20.542,20.542,0.171,0.057,20.643,20.472
20.54,20.54,0.171,0.057,20.643,20.472
20.534,20.534,0.16,0.053,20.632,20.472
20.534,20.534,0.16,0.053,20.632,20.472
20.534,20.534,0.16,0.053,20.632,20.472
20.535,20.535,0.16,0.052,20.632,20.472
20.543,20.543,0.157,0.053,20.632,20.475
20.545,20.545,0.157,0.052,20.632,20.475
20.547,20.547,0.157,0.052,20.632,20.475
20.543,20.543,0.159,0.054,20.632,20.473
20.545,20.546,0.159,0.052,20.632,20.473
20.548,20.548,0.159,0.05,20.632,20.473
20.546,20.546,0.159,0.048,20.632,20.473
20.548,20.548,0.159,0.048,20.632,20.473
20.543,20.543,0.159,0.046,20.632,20.473
20.541,20.541,0.159,0.046,20.632,20.473
20.534,20.535,0.159,0.041,20.632,20.473
20.528,20.528,0.157,0.035,20.63,20.473
20.534,20.534,0.157,0.038,20.63,20.473
20.535,20.535,0.157,0.037,20.63,20.473
20.533,20.533,0.157,0.037,20.63,20.473
20.537,20.537,0.157,0.037,20.63,20.473
20.537,20.537,0.157,0.037,20.63,20.473
20.537,20.537,0.157,0.037,20.63,20.473
20.537,20.537,0.157,0.037,20.63,20.473
20.537,20.537,0.157,0.038,20.63,20.473
20.53,20.53,0.138,0.031,20.611,20.473
20.531,20.531,0.138,0.031,20.611,20.473
20.53,20.53,0.138,0.031,20.611,20.473
20.53,20.53,0.135,0.03,20.611,20.476
20.528,20.528,0.135,0.031,20.611,20.476
20.527,20.527,0.135,0.031,20.611,20.476
20.525,20.525,0.135,0.031,20.611,20.476
20.523,20.523,0.135,0.03,20.611,20.476
20.522,20.522,0.135,0.03,20.611,20.476
20.522,20.522,0.135,0.03,20.611,20.476
20.523,20.523,0.135,0.03,20.611,20.476
20.523,20.523,0.135,0.03,20.611,20.476
20.518,20.518,0.103,0.022,20.579,20.476
20.524,20.524,0.124,0.028,20.6,20.476
20.525,20.525,0.124,0.028,20.6,20.476
20.523,20.523,0.124,0.026,20.6,20.476
20.526,20.526,0.124,0.027,20.6,20.476
20.525,20.525,0.124,0.027,20.6,20.476
20.524,20.524,0.124,0.027,20.6,20.476
20.528,20.528,0.124,0.027,20.6,20.476
20.531,20.531,0.124,0.029,20.6,20.476
20.529,20.529,0.124,0.03,20.6,20.476
20.527,20.527,0.124,0.03,20.6,20.476
20.531,20.531,0.103,0.029,20.6,20.497
20.536,20.536,0.103,0.031,20.6,20.497
20.541,20.541,0.103,0.033,20.6,20.497
20.54,20.54,0.103,0.033,20.6,20.497
20.54,20.54,0.103,0.033,20.6,20.497
20.545,20.545,0.104,0.034,20.601,20.497
20.547,20.547,0.104,0.035,20.601,20.497
20.547,20.547,0.104,0.035,20.601,20.497
20.55,20.55,0.104,0.034,20.601,20.497
20.553,20.553,0.104,0.033,20.601,20.497
20.552,20.552,0.104,0.032,20.601,20.497
20.55,20.55,0.104,0.032,20.601,20.497
20.551,20.551,0.104,0.032,20.601,20.497
20.547,20.547,0.107,0.034,20.601,20.494
20.546,20.546,0.107,0.035,20.601,20.494
20.546,20.546,0.107,0.035,20.601,20.494
20.549,20.549,0.142,0.04,20.636,20.494
20.548,20.548,0.142,0.04,20.636,20.494
20.547,20.547,0.158,0.041,20.636,20.478
20.547,20.547,0.158,0.041,20.636,20.478
20.544,20.544,0.158,0.042,20.636,20.478
20.545,20.545,0.158,0.045,20.636,20.478
20.547,20.547,0.158,0.048,20.636,20.478
20.55,20.55,0.158,0.047,20.636,20.478
20.55,20.55,0.158,0.047,20.636,20.478
20.545,20.545,0.158,0.047,20.636,20.478
20.544,20.544,0.158,0.046,20.636,20.478
20.542,20.542,0.158,0.048,20.636,20.478
20.541,20.541,0.158,0.048,20.636,20.478
20.54,20.54,0.158,0.048,20.636,20.478
20.536,20.536,0.158,0.048,20.636,20.478
20.539,20.539,0.158,0.049,20.636,20.478
20.537,20.537,0.158,0.049,20.636,20.478
20.538,20.538,0.158,0.049,20.636,20.478
20.54,20.54,0.158,0.048,20.636,20.478
20.542,20.542,0.158,0.048,20.636,20.478
20.54,20.54,0.152,0.044,20.63,20.478
20.543,20.543,0.152,0.047,20.63,20.478
20.547,20.547,0.152,0.045,20.63,20.478
20.548,20.548,0.152,0.045,20.63,20.478
20.553,20.553,0.152,0.044,20.63,20.478
20.546,20.546,0.152,0.043,20.63,20.478
20.539,20.539,0.135,0.039,20.613,20.478
20.538,20.539,0.135,0.039,20.613,20.478
20.541,20.541,0.135,0.04,20.613,20.478
20.543,20.543,0.135,0.039,20.613,20.478
20.54,20.54,0.135,0.04,20.613,20.478
20.545,20.545,0.122,0.038,20.613,20.491
20.541,20.541,0.13,0.04,20.613,20.483
20.538,20.538,0.13,0.042,20.613,20.483
20.538,20.538,0.13,0.042,20.613,20.483
20.537,20.537,0.13,0.041,20.613,20.483
20.541,20.541,0.13,0.042,20.613,20.483
20.541,20.541,0.13,0.043,20.613,20.483
20.542,20.542,0.13,0.043,20.613,20.483
20.539,20.539,0.13,0.045,20.613,20.483
20.535,20.535,0.13,0.043,20.613,20.483
20.531,20.531,0.117,0.04,20.6,20.483
20.528,20.528,0.117,0.039,20.6,20.483
20.533,20.533,0.117,0.041,20.6,20.483
20.526,20.526,0.124,0.04,20.6,20.476
20.526,20.526,0.124,0.04,20.6,20.476
20.525,20.525,0.124,0.041,20.6,20.476
20.522,20.522,0.124,0.041,20.6,20.476
20.523,20.523,0.124,0.043,20.6,20.476
20.52,20.52,0.124,0.043,20.6,20.476
20.523,20.523,0.124,0.043,20.6,20.476
20.522,20.522,0.124,0.041,20.6,20.476
20.528,20.529,0.139,0.045,20.615,20.476
20.535,20.535,0.139,0.048,20.615,20.476
20.533,20.533,0.154,0.05,20.615,20.461
20.531,20.531,0.154,0.05,20.615,20.461
20.526,20.526,0.154,0.047,20.615,20.461
20.531,20.531,0.154,0.049,20.615,20.461
20.527,20.527,0.154,0.049,20.615,20.461
20.53,20.53,0.154,0.048,20.615,20.461
20.531,20.532,0.154,0.048,20.615,20.461
20.531,20.531,0.154,0.048,20.615,20.461
20.533,20.533,0.154,0.049,20.615,20.461
20.528,20.528,0.154,0.047,20.615,20.461
20.529,20.529,0.154,0.046,20.615,20.461
20.531,20.531,0.154,0.045,20.615,20.461
20.533,20.533,0.154,0.043,20.615,20.461
20.534,20.534,0.154,0.043,20.615,20.461
20.532,20.532,0.154,0.04,20.615,20.461
20.532,20.532,0.154,0.04,20.615,20.461
20.533,20.533,0.154,0.04,20.615,20.461
20.53,20.53,0.154,0.041,20.615,20.461
20.528,20.528,0.154,0.038,20.615,20.461
20.526,20.526,0.13,0.034,20.591,20.461
20.53,20.53,0.097,0.031,20.591,20.494
20.53,20.53,0.097,0.031,20.591,20.494
20.534,20.534,0.109,0.034,20.603,20.494
20.53,20.53,0.109,0.032,20.603,20.494
20.53,20.53,0.111,0.032,20.603,20.492
20.534,20.534,0.118,0.036,20.61,20.492
20.537,20.537,0.118,0.04,20.61,20.492
20.534,20.535,0.155,0.043,20.61,20.455
20.533,20.533,0.155,0.043,20.61,20.455
20.533,20.533,0.155,0.043,20.61,20.455
20.533,20.533,0.155,0.043,20.61,20.455
20.533,20.533,0.155,0.043,20.61,20.455
20.534,20.534,0.155,0.043,20.61,20.455
20.534,20.534,0.155,0.043,20.61,20.455
20.536,20.536,0.155,0.045,20.61,20.455
20.539,20.539,0.155,0.044,20.61,20.455
20.535,20.535,0.155,0.045,20.61,20.455
20.541,20.541,0.161,0.047,20.616,20.455
20.543,20.543,0.161,0.049,20.616,20.455
20.544,20.545,0.161,0.051,20.616,20.455
20.544,20.544,0.161,0.051,20.616,20.455
20.542,20.542,0.161,0.053,20.616,20.455
20.536,20.537,0.161,0.052,20.616,20.455
20.536,20.536,0.161,0.052,20.616,20.455
20.537,20.537,0.161,0.052,20.616,20.455
20.531,20.531,0.161,0.05,20.616,20.455
20.525,20.525,0.161,0.047,20.616,20.455
20.528,20.528,0.146,0.045,20.616,20.47
20.53,20.53,0.146,0.045,20.616,20.47
20.529,20.529,0.146,0.046,20.616,20.47
20.529,20.529,0.146,0.046,20.616,20.47
20.533,20.533,0.146,0.049,20.616,20.47
20.537,20.537,0.156,0.053,20.626,20.47
20.544,20.544,0.157,0.056,20.627,20.47
20.544,20.545,0.157,0.057,20.627,20.47
20.548,20.548,0.157,0.059,20.627,20.47
20.549,20.549,0.157,0.057,20.627,20.47
20.546,20.546,0.157,0.055,20.627,20.47
20.541,20.541,0.157,0.054,20.627,20.47
20.536,20.536,0.157,0.051,20.627,20.47
20.539,20.539,0.157,0.052,20.627,20.47
20.544,20.544,0.138,0.05,20.627,20.489
20.543,20.543,0.139,0.05,20.627,20.488
20.546,20.546,0.139,0.05,20.627,20.488
20.55,20.55,0.139,0.05,20.627,20.488
20.552,20.552,0.139,0.049,20.627,20.488
20.553,20.553,0.139,0.047,20.627,20.488
20.555,20.555,0.139,0.046,20.627,20.488
20.553,20.554,0.139,0.047,20.627,20.488
20.554,20.555,0.139,0.045,20.627,20.488
20.553,20.553,0.152,0.047,20.627,20.475
20.55,20.55,0.152,0.045,20.627,20.475
20.544,20.544,0.152,0.043,20.627,20.475
20.537,20.537,0.137,0.04,20.612,20.475
20.535,20.535,0.137,0.037,20.612,20.475
20.529,20.529,0.115,0.034,20.59,20.475
20.529,20.529,0.115,0.034,20.59,20.475
20.529,20.529,0.115,0.035,20.59,20.475
