mean,RMS,ptp,std,max,min
20.533,20.533,0.193,0.048,20.627,20.434
20.531,20.531,0.193,0.047,20.627,20.434
20.532,20.532,0.193,0.047,20.627,20.434
20.531,20.531,0.193,0.048,20.627,20.434
20.529,20.529,0.193,0.046,20.627,20.434
20.528,20.528,0.193,0.047,20.627,20.434
20.53,20.53,0.193,0.048,20.627,20.434
20.532,20.532,0.193,0.049,20.627,20.434
20.533,20.533,0.193,0.049,20.627,20.434
20.534,20.534,0.193,0.049,20.627,20.434
20.533,20.533,0.186,0.048,20.62,20.434
20.533,20.533,0.186,0.048,20.62,20.434
20.537,20.537,0.2,0.048,20.634,20.434
20.54,20.541,0.185,0.048,20.634,20.449
20.539,20.539,0.185,0.046,20.634,20.449
20.541,20.541,0.185,0.048,20.634,20.449
20.541,20.541,0.185,0.047,20.634,20.449
20.541,20.541,0.185,0.047,20.634,20.449
20.544,20.544,0.183,0.046,20.634,20.451
20.545,20.545,0.183,0.047,20.634,20.451
20.543,20.543,0.183,0.048,20.634,20.451
20.544,20.544,0.183,0.047,20.634,20.451
20.544,20.544,0.183,0.048,20.634,20.451
20.543,20.543,0.183,0.048,20.634,20.451
20.544,20.544,0.183,0.048,20.634,20.451
20.543,20.543,0.183,0.048,20.634,20.451
20.541,20.541,0.183,0.048,20.634,20.451
20.539,20.539,0.183,0.049,20.634,20.451
20.54,20.54,0.183,0.049,20.634,20.451
20.542,20.542,0.183,0.049,20.634,20.451
20.541,20.541,0.183,0.048,20.634,20.451
20.539,20.539,0.183,0.048,20.634,20.451
20.539,20.539,0.183,0.048,20.634,20.451
20.539,20.539,0.183,0.048,20.634,20.451
20.54,20.54,0.183,0.048,20.634,20.451
20.54,20.54,0.183,0.048,20.634,20.451
20.541,20.541,0.176,0.047,20.634,20.458
20.541,20.541,0.176,0.046,20.634,20.458
20.541,20.541,0.176,0.047,20.634,20.458
20.54,20.541,0.176,0.047,20.634,20.458
20.538,20.538,0.176,0.047,20.634,20.458
20.54,20.54,0.176,0.047,20.634,20.458
20.54,20.54,0.176,0.047,20.634,20.458
20.54,20.54,0.176,0.046,20.634,20.458
20.54,20.54,0.176,0.046,20.634,20.458
20.541,20.541,0.176,0.046,20.634,20.458
20.539,20.539,0.176,0.047,20.634,20.458
20.538,20.538,0.176,0.047,20.634,20.458
20.537,20.537,0.176,0.048,20.634,20.458
20.537,20.538,0.176,0.048,20.634,20.458
20.539,20.539,0.176,0.048,20.634,20.458
20.539,20.539,0.176,0.048,20.634,20.458
20.538,20.538,0.176,0.048,20.634,20.458
20.54,20.54,0.176,0.049,20.634,20.458
20.541,20.541,0.176,0.05,20.634,20.458
20.543,20.543,0.176,0.049,20.634,20.458
20.539,20.539,0.193,0.049,20.634,20.441
20.536,20.536,0.193,0.051,20.634,20.441
20.536,20.536,0.193,0.051,20.634,20.441
20.534,20.534,0.193,0.05,20.634,20.441
20.532,20.532,0.193,0.049,20.634,20.441
20.534,20.534,0.193,0.049,20.634,20.441
20.532,20.532,0.185,0.047,20.626,20.441
20.53,20.53,0.185,0.045,20.626,20.441
20.53,20.53,0.185,0.045,20.626,20.441
20.529,20.529,0.181,0.044,20.622,20.441
20.526,20.527,0.192,0.046,20.622,20.43
20.525,20.525,0.192,0.046,20.622,20.43
20.523,20.524,0.192,0.045,20.622,20.43
20.523,20.523,0.192,0.044,20.622,20.43
20.524,20.524,0.192,0.044,20.622,20.43
20.525,20.525,0.192,0.044,20.622,20.43
20.526,20.526,0.192,0.043,20.622,20.43
20.526,20.526,0.192,0.044,20.622,20.43
20.524,20.524,0.192,0.044,20.622,20.43
20.523,20.524,0.192,0.044,20.622,20.43
20.526,20.526,0.198,0.046,20.628,20.43
20.529,20.529,0.198,0.047,20.628,20.43
20.53,20.53,0.198,0.048,20.628,20.43
20.528,20.528,0.198,0.049,20.628,20.43
20.527,20.527,0.198,0.049,20.628,20.43
20.529,20.529,0.198,0.05,20.628,20.43
20.528,20.528,0.198,0.051,20.628,20.43
20.527,20.527,0.198,0.051,20.628,20.43
20.526,20.526,0.198,0.051,20.628,20.43
20.527,20.527,0.198,0.051,20.628,20.43
20.527,20.527,0.198,0.051,20.628,20.43
20.528,20.529,0.198,0.051,20.628,20.43
20.529,20.529,0.198,0.051,20.628,20.43
20.527,20.527,0.198,0.051,20.628,20.43
20.529,20.529,0.198,0.051,20.628,20.43
20.53,20.53,0.198,0.052,20.628,20.43
20.531,20.531,0.198,0.051,20.628,20.43
20.53,20.531,0.198,0.051,20.628,20.43
20.53,20.53,0.198,0.051,20.628,20.43
20.53,20.531,0.198,0.051,20.628,20.43
20.532,20.532,0.198,0.051,20.628,20.43
20.531,20.531,0.198,0.05,20.628,20.43
20.531,20.531,0.198,0.05,20.628,20.43
20.53,20.53,0.198,0.05,20.628,20.43
20.529,20.53,0.198,0.05,20.628,20.43
20.53,20.53,0.198,0.05,20.628,20.43
20.53,20.53,0.198,0.049,20.628,20.43
20.528,20.528,0.198,0.047,20.628,20.43
20.527,20.527,0.198,0.047,20.628,20.43
20.527,20.527,0.198,0.047,20.628,20.43
20.528,20.528,0.198,0.047,20.628,20.43
20.531,20.531,0.198,0.046,20.628,20.43
20.531,20.531,0.198,0.046,20.628,20.43
20.531,20.531,0.198,0.046,20.628,20.43
20.531,20.531,0.198,0.046,20.628,20.43
20.529,20.53,0.198,0.046,20.628,20.43
20.529,20.529,0.198,0.047,20.628,20.43
20.527,20.527,0.198,0.047,20.628,20.43
20.525,20.525,0.198,0.049,20.628,20.43
20.524,20.524,0.198,0.048,20.628,20.43
20.526,20.526,0.182,0.046,20.628,20.446
20.526,20.527,0.182,0.046,20.628,20.446
20.526,20.526,0.182,0.047,20.628,20.446
20.524,20.524,0.182,0.046,20.628,20.446
20.524,20.524,0.182,0.045,20.628,20.446
20.522,20.522,0.182,0.045,20.628,20.446
20.523,20.523,0.182,0.045,20.628,20.446
20.522,20.522,0.182,0.045,20.628,20.446
20.523,20.523,0.182,0.044,20.628,20.446
20.524,20.524,0.182,0.044,20.628,20.446
20.521,20.521,0.182,0.042,20.628,20.446
20.518,20.518,0.164,0.039,20.61,20.446
20.519,20.519,0.191,0.041,20.637,20.446
20.522,20.522,0.191,0.041,20.637,20.446
20.523,20.523,0.191,0.041,20.637,20.446
20.522,20.522,0.191,0.04,20.637,20.446
20.522,20.522,0.191,0.039,20.637,20.446
20.524,20.524,0.191,0.039,20.637,20.446
20.526,20.526,0.191,0.04,20.637,20.446
20.526,20.526,0.191,0.041,20.637,20.446
20.528,20.528,0.191,0.041,20.637,20.446
20.525,20.525,0.194,0.042,20.637,20.443
20.526,20.526,0.194,0.042,20.637,20.443
20.526,20.526,0.194,0.042,20.637,20.443
20.525,20.525,0.194,0.041,20.637,20.443
20.524,20.524,0.194,0.04,20.637,20.443
20.524,20.524,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.526,20.526,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.526,20.526,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.526,20.526,0.194,0.041,20.637,20.443
20.526,20.526,0.194,0.041,20.637,20.443
20.527,20.527,0.194,0.04,20.637,20.443
20.528,20.528,0.194,0.041,20.637,20.443
20.527,20.527,0.194,0.041,20.637,20.443
20.526,20.526,0.194,0.042,20.637,20.443
20.526,20.526,0.194,0.042,20.637,20.443
20.527,20.527,0.194,0.042,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.524,20.524,0.194,0.04,20.637,20.443
20.524,20.524,0.194,0.04,20.637,20.443
20.525,20.525,0.194,0.04,20.637,20.443
20.527,20.527,0.194,0.04,20.637,20.443
20.527,20.527,0.194,0.04,20.637,20.443
20.528,20.528,0.194,0.038,20.637,20.443
20.529,20.529,0.194,0.038,20.637,20.443
20.529,20.529,0.194,0.038,20.637,20.443
20.53,20.53,0.194,0.038,20.637,20.443
20.531,20.532,0.194,0.038,20.637,20.443
20.53,20.53,0.205,0.04,20.637,20.432
20.529,20.529,0.205,0.042,20.637,20.432
20.528,20.528,0.205,0.043,20.637,20.432
20.528,20.528,0.205,0.044,20.637,20.432
20.528,20.528,0.205,0.044,20.637,20.432
20.527,20.527,0.205,0.044,20.637,20.432
20.527,20.527,0.205,0.044,20.637,20.432
20.529,20.529,0.205,0.044,20.637,20.432
20.529,20.529,0.205,0.044,20.637,20.432
20.527,20.527,0.158,0.042,20.59,20.432
20.527,20.528,0.186,0.043,20.618,20.432
20.526,20.526,0.186,0.043,20.618,20.432
20.526,20.526,0.186,0.042,20.618,20.432
20.526,20.526,0.186,0.042,20.618,20.432
20.526,20.526,0.186,0.042,20.618,20.432
20.526,20.526,0.186,0.042,20.618,20.432
20.524,20.525,0.186,0.042,20.618,20.432
20.525,20.525,0.193,0.043,20.625,20.432
20.527,20.527,0.193,0.042,20.625,20.432
20.527,20.527,0.193,0.042,20.625,20.432
20.528,20.528,0.193,0.041,20.625,20.432
20.526,20.527,0.193,0.042,20.625,20.432
20.525,20.525,0.193,0.043,20.625,20.432
20.524,20.524,0.193,0.044,20.625,20.432
20.523,20.523,0.193,0.044,20.625,20.432
20.521,20.521,0.193,0.044,20.625,20.432
20.522,20.522,0.193,0.044,20.625,20.432
20.521,20.521,0.193,0.044,20.625,20.432
20.522,20.522,0.193,0.044,20.625,20.432
20.522,20.522,0.193,0.044,20.625,20.432
20.522,20.522,0.193,0.044,20.625,20.432
20.521,20.522,0.193,0.044,20.625,20.432
20.521,20.521,0.193,0.044,20.625,20.432
20.521,20.521,0.193,0.044,20.625,20.432
20.522,20.522,0.193,0.043,20.625,20.432
20.523,20.523,0.193,0.043,20.625,20.432
20.522,20.522,0.193,0.042,20.625,20.432
20.523,20.523,0.193,0.042,20.625,20.432
20.523,20.523,0.193,0.042,20.625,20.432
20.525,20.525,0.193,0.043,20.625,20.432
20.527,20.527,0.193,0.044,20.625,20.432
20.525,20.525,0.2,0.046,20.625,20.425
20.524,20.524,0.2,0.048,20.625,20.425
20.521,20.521,0.202,0.049,20.625,20.423
20.522,20.522,0.202,0.05,20.625,20.423
20.524,20.524,0.202,0.051,20.625,20.423
20.524,20.524,0.202,0.051,20.625,20.423
20.524,20.525,0.202,0.051,20.625,20.423
20.525,20.525,0.202,0.052,20.625,20.423
20.526,20.526,0.202,0.053,20.625,20.423
20.529,20.53,0.202,0.053,20.625,20.423
20.531,20.531,0.202,0.051,20.625,20.423
20.534,20.534,0.202,0.051,20.625,20.423
20.533,20.533,0.202,0.05,20.625,20.423
20.533,20.533,0.202,0.051,20.625,20.423
20.534,20.534,0.202,0.051,20.625,20.423
20.534,20.534,0.202,0.051,20.625,20.423
20.532,20.532,0.202,0.05,20.625,20.423
20.533,20.533,0.202,0.05,20.625,20.423
20.533,20.533,0.202,0.05,20.625,20.423
20.531,20.531,0.202,0.049,20.625,20.423
20.532,20.532,0.202,0.049,20.625,20.423
20.532,20.532,0.202,0.049,20.625,20.423
20.534,20.534,0.202,0.05,20.625,20.423
20.532,20.533,0.202,0.05,20.625,20.423
20.534,20.534,0.205,0.051,20.628,20.423
20.536,20.537,0.216,0.053,20.639,20.423
20.535,20.535,0.216,0.052,20.639,20.423
20.536,20.536,0.216,0.052,20.639,20.423
20.537,20.537,0.216,0.052,20.639,20.423
20.539,20.539,0.216,0.053,20.639,20.423
20.54,20.54,0.216,0.052,20.639,20.423
20.541,20.541,0.216,0.051,20.639,20.423
20.543,20.543,0.216,0.05,20.639,20.423
20.544,20.544,0.216,0.05,20.639,20.423
20.545,20.545,0.216,0.049,20.639,20.423
20.544,20.544,0.216,0.049,20.639,20.423
20.545,20.545,0.216,0.049,20.639,20.423
20.545,20.545,0.216,0.049,20.639,20.423
20.547,20.547,0.216,0.049,20.639,20.423
20.547,20.547,0.216,0.05,20.639,20.423
20.548,20.548,0.216,0.05,20.639,20.423
20.55,20.55,0.216,0.05,20.639,20.423
20.551,20.551,0.216,0.05,20.639,20.423
20.55,20.55,0.216,0.051,20.639,20.423
20.55,20.55,0.216,0.051,20.639,20.423
20.552,20.552,0.216,0.051,20.639,20.423
20.551,20.551,0.216,0.051,20.639,20.423
20.553,20.553,0.216,0.051,20.639,20.423
20.553,20.553,0.216,0.051,20.639,20.423
20.551,20.551,0.216,0.05,20.639,20.423
20.551,20.551,0.216,0.05,20.639,20.423
20.555,20.555,0.216,0.046,20.639,20.423
20.557,20.558,0.195,0.042,20.639,20.444
20.557,20.557,0.195,0.042,20.639,20.444
20.555,20.555,0.195,0.042,20.639,20.444
20.555,20.555,0.195,0.042,20.639,20.444
20.554,20.554,0.195,0.043,20.639,20.444
20.555,20.555,0.209,0.045,20.653,20.444
20.553,20.553,0.209,0.045,20.653,20.444
20.55,20.55,0.215,0.047,20.653,20.438
20.549,20.55,0.215,0.047,20.653,20.438
20.547,20.547,0.215,0.047,20.653,20.438
20.547,20.547,0.215,0.047,20.653,20.438
20.548,20.548,0.215,0.046,20.653,20.438
20.549,20.549,0.215,0.046,20.653,20.438
20.547,20.547,0.215,0.047,20.653,20.438
20.548,20.548,0.215,0.047,20.653,20.438
20.548,20.548,0.215,0.047,20.653,20.438
20.548,20.548,0.215,0.047,20.653,20.438
20.549,20.549,0.215,0.046,20.653,20.438
20.55,20.55,0.215,0.046,20.653,20.438
20.551,20.551,0.215,0.047,20.653,20.438
20.548,20.548,0.215,0.048,20.653,20.438
20.548,20.548,0.215,0.048,20.653,20.438
20.545,20.546,0.215,0.046,20.653,20.438
20.543,20.543,0.215,0.045,20.653,20.438
20.542,20.542,0.215,0.045,20.653,20.438
20.539,20.539,0.215,0.047,20.653,20.438
20.539,20.539,0.215,0.047,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.539,20.539,0.215,0.046,20.653,20.438
20.537,20.537,0.215,0.047,20.653,20.438
20.538,20.538,0.215,0.047,20.653,20.438
20.539,20.539,0.215,0.047,20.653,20.438
20.538,20.538,0.215,0.046,20.653,20.438
20.537,20.537,0.215,0.045,20.653,20.438
20.535,20.535,0.215,0.045,20.653,20.438
20.534,20.534,0.215,0.044,20.653,20.438
20.533,20.533,0.215,0.044,20.653,20.438
20.534,20.534,0.215,0.044,20.653,20.438
20.534,20.534,0.215,0.044,20.653,20.438
20.533,20.533,0.215,0.043,20.653,20.438
20.534,20.534,0.215,0.044,20.653,20.438
20.533,20.533,0.215,0.043,20.653,20.438
20.532,20.532,0.215,0.042,20.653,20.438
20.532,20.532,0.215,0.042,20.653,20.438
20.533,20.533,0.215,0.041,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.533,20.533,0.215,0.04,20.653,20.438
20.532,20.532,0.149,0.037,20.587,20.438
20.532,20.532,0.149,0.037,20.587,20.438
20.535,20.535,0.141,0.034,20.587,20.446
20.533,20.533,0.146,0.036,20.587,20.441
20.533,20.533,0.146,0.037,20.587,20.441
20.534,20.534,0.146,0.036,20.587,20.441
20.533,20.533,0.146,0.036,20.587,20.441
20.531,20.531,0.146,0.036,20.587,20.441
20.532,20.532,0.146,0.036,20.587,20.441
20.531,20.531,0.146,0.036,20.587,20.441
20.532,20.532,0.146,0.036,20.587,20.441
20.532,20.532,0.146,0.037,20.587,20.441
20.529,20.529,0.146,0.038,20.587,20.441
20.528,20.528,0.145,0.037,20.586,20.441
20.529,20.529,0.145,0.037,20.586,20.441
20.531,20.531,0.145,0.036,20.586,20.441
20.531,20.531,0.145,0.036,20.586,20.441
20.529,20.529,0.18,0.04,20.586,20.406
20.529,20.529,0.18,0.04,20.586,20.406
20.53,20.53,0.18,0.04,20.586,20.406
20.53,20.53,0.18,0.039,20.586,20.406
20.529,20.529,0.18,0.039,20.586,20.406
20.529,20.529,0.18,0.039,20.586,20.406
20.53,20.53,0.18,0.039,20.586,20.406
20.531,20.531,0.191,0.04,20.597,20.406
20.529,20.529,0.191,0.042,20.597,20.406
20.528,20.528,0.191,0.041,20.597,20.406
20.528,20.528,0.191,0.041,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.529,20.53,0.191,0.04,20.597,20.406
20.528,20.528,0.191,0.04,20.597,20.406
20.528,20.528,0.191,0.04,20.597,20.406
20.528,20.528,0.191,0.04,20.597,20.406
20.53,20.53,0.191,0.04,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.528,20.528,0.191,0.039,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.529,20.529,0.191,0.04,20.597,20.406
20.53,20.53,0.191,0.04,20.597,20.406
20.528,20.528,0.191,0.043,20.597,20.406
20.526,20.526,0.191,0.045,20.597,20.406
20.526,20.526,0.191,0.045,20.597,20.406
20.526,20.526,0.191,0.045,20.597,20.406
20.525,20.525,0.191,0.045,20.597,20.406
20.525,20.525,0.191,0.044,20.597,20.406
20.526,20.526,0.191,0.045,20.597,20.406
20.527,20.527,0.191,0.045,20.597,20.406
20.528,20.528,0.191,0.045,20.597,20.406
20.527,20.527,0.191,0.045,20.597,20.406
20.528,20.528,0.191,0.045,20.597,20.406
20.527,20.527,0.191,0.045,20.597,20.406
20.529,20.529,0.191,0.043,20.597,20.406
20.53,20.53,0.191,0.043,20.597,20.406
20.53,20.53,0.191,0.043,20.597,20.406
20.53,20.53,0.191,0.043,20.597,20.406
20.532,20.532,0.191,0.043,20.597,20.406
20.532,20.533,0.191,0.042,20.597,20.406
20.535,20.535,0.239,0.045,20.645,20.406
20.534,20.534,0.239,0.045,20.645,20.406
20.535,20.535,0.239,0.045,20.645,20.406
20.537,20.537,0.239,0.044,20.645,20.406
20.538,20.538,0.239,0.044,20.645,20.406
20.536,20.537,0.239,0.043,20.645,20.406
20.536,20.536,0.239,0.043,20.645,20.406
20.536,20.536,0.239,0.043,20.645,20.406
20.54,20.54,0.22,0.039,20.645,20.425
20.54,20.54,0.22,0.039,20.645,20.425
20.541,20.541,0.22,0.039,20.645,20.425
20.542,20.542,0.22,0.038,20.645,20.425
20.542,20.542,0.22,0.038,20.645,20.425
20.543,20.543,0.22,0.038,20.645,20.425
20.542,20.542,0.22,0.038,20.645,20.425
20.54,20.54,0.22,0.037,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.541,20.541,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.543,20.543,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.542,20.542,0.22,0.035,20.645,20.425
20.541,20.541,0.22,0.035,20.645,20.425
20.541,20.541,0.22,0.035,20.645,20.425
20.541,20.541,0.22,0.035,20.645,20.425
20.539,20.539,0.22,0.036,20.645,20.425
20.542,20.542,0.22,0.032,20.645,20.425
20.546,20.546,0.169,0.029,20.645,20.476
20.545,20.545,0.169,0.029,20.645,20.476
20.547,20.547,0.169,0.03,20.645,20.476
20.549,20.549,0.169,0.032,20.645,20.476
20.548,20.548,0.169,0.033,20.645,20.476
20.547,20.547,0.169,0.033,20.645,20.476
20.546,20.546,0.169,0.033,20.645,20.476
20.546,20.546,0.169,0.033,20.645,20.476
20.545,20.545,0.169,0.033,20.645,20.476
20.544,20.544,0.169,0.033,20.645,20.476
20.544,20.544,0.169,0.033,20.645,20.476
20.544,20.544,0.169,0.033,20.645,20.476
20.544,20.544,0.169,0.034,20.645,20.476
20.544,20.544,0.169,0.034,20.645,20.476
20.544,20.545,0.169,0.034,20.645,20.476
20.544,20.544,0.169,0.034,20.645,20.476
20.545,20.545,0.169,0.034,20.645,20.476
20.543,20.543,0.142,0.031,20.618,20.476
20.543,20.543,0.142,0.031,20.618,20.476
20.543,20.543,0.142,0.031,20.618,20.476
20.543,20.544,0.142,0.031,20.618,20.476
20.543,20.543,0.142,0.031,20.618,20.476
20.543,20.543,0.142,0.031,20.618,20.476
20.544,20.544,0.142,0.032,20.618,20.476
20.543,20.543,0.142,0.032,20.618,20.476
20.542,20.542,0.142,0.032,20.618,20.476
20.543,20.543,0.142,0.032,20.618,20.476
20.543,20.543,0.142,0.032,20.618,20.476
20.542,20.542,0.142,0.032,20.618,20.476
20.543,20.543,0.142,0.033,20.618,20.476
20.544,20.544,0.142,0.033,20.618,20.476
20.545,20.545,0.142,0.033,20.618,20.476
20.545,20.545,0.142,0.033,20.618,20.476
20.545,20.545,0.142,0.033,20.618,20.476
20.546,20.546,0.142,0.033,20.618,20.476
20.547,20.547,0.142,0.033,20.618,20.476
20.544,20.544,0.165,0.035,20.618,20.453
20.543,20.543,0.165,0.037,20.618,20.453
20.544,20.544,0.165,0.037,20.618,20.453
20.544,20.544,0.165,0.037,20.618,20.453
20.545,20.545,0.165,0.037,20.618,20.453
20.544,20.544,0.165,0.037,20.618,20.453
20.545,20.545,0.165,0.037,20.618,20.453
20.546,20.546,0.165,0.037,20.618,20.453
20.545,20.545,0.165,0.037,20.618,20.453
20.545,20.545,0.165,0.037,20.618,20.453
20.543,20.544,0.165,0.037,20.618,20.453
20.543,20.543,0.165,0.037,20.618,20.453
20.544,20.544,0.165,0.036,20.618,20.453
20.544,20.544,0.165,0.035,20.618,20.453
20.543,20.543,0.165,0.034,20.618,20.453
20.543,20.543,0.165,0.034,20.618,20.453
20.542,20.542,0.165,0.033,20.618,20.453
20.54,20.54,0.135,0.031,20.588,20.453
20.541,20.541,0.135,0.031,20.588,20.453
20.541,20.541,0.135,0.031,20.588,20.453
20.541,20.541,0.135,0.031,20.588,20.453
20.542,20.542,0.135,0.031,20.588,20.453
20.542,20.542,0.135,0.03,20.588,20.453
20.544,20.544,0.147,0.031,20.6,20.453
20.545,20.545,0.147,0.031,20.6,20.453
20.544,20.544,0.147,0.031,20.6,20.453
20.545,20.545,0.147,0.03,20.6,20.453
20.544,20.544,0.147,0.03,20.6,20.453
20.543,20.543,0.147,0.031,20.6,20.453
20.543,20.543,0.147,0.031,20.6,20.453
20.541,20.541,0.147,0.032,20.6,20.453
20.54,20.54,0.147,0.032,20.6,20.453
20.54,20.54,0.147,0.033,20.6,20.453
20.539,20.539,0.147,0.032,20.6,20.453
20.538,20.538,0.147,0.032,20.6,20.453
20.537,20.537,0.147,0.032,20.6,20.453
20.537,20.537,0.147,0.032,20.6,20.453
20.536,20.536,0.147,0.031,20.6,20.453
20.535,20.535,0.15,0.033,20.6,20.45
20.535,20.536,0.15,0.033,20.6,20.45
20.534,20.535,0.15,0.032,20.6,20.45
20.534,20.534,0.15,0.032,20.6,20.45
20.535,20.535,0.15,0.032,20.6,20.45
20.533,20.533,0.15,0.032,20.6,20.45
20.532,20.532,0.15,0.031,20.6,20.45
20.53,20.53,0.15,0.031,20.6,20.45
20.531,20.531,0.15,0.031,20.6,20.45
20.531,20.531,0.15,0.031,20.6,20.45
20.53,20.53,0.15,0.031,20.6,20.45
20.529,20.529,0.15,0.031,20.6,20.45
20.531,20.531,0.15,0.029,20.6,20.45
20.532,20.532,0.15,0.026,20.6,20.45
20.532,20.532,0.15,0.026,20.6,20.45
20.532,20.532,0.15,0.026,20.6,20.45
20.531,20.531,0.15,0.025,20.6,20.45
20.531,20.531,0.15,0.025,20.6,20.45
20.532,20.532,0.15,0.026,20.6,20.45
20.533,20.533,0.15,0.028,20.6,20.45
20.533,20.533,0.15,0.028,20.6,20.45
20.534,20.534,0.15,0.028,20.6,20.45
20.533,20.533,0.15,0.03,20.6,20.45
20.531,20.531,0.15,0.032,20.6,20.45
20.532,20.532,0.15,0.032,20.6,20.45
20.53,20.53,0.156,0.034,20.6,20.444
20.529,20.529,0.156,0.034,20.6,20.444
20.528,20.529,0.156,0.033,20.6,20.444
20.528,20.528,0.156,0.033,20.6,20.444
20.528,20.528,0.156,0.033,20.6,20.444
20.528,20.528,0.156,0.033,20.6,20.444
20.526,20.526,0.156,0.033,20.6,20.444
20.525,20.525,0.156,0.035,20.6,20.444
20.525,20.525,0.156,0.035,20.6,20.444
20.525,20.525,0.156,0.035,20.6,20.444
20.524,20.524,0.149,0.034,20.593,20.444
20.522,20.522,0.149,0.035,20.593,20.444
20.52,20.52,0.149,0.037,20.593,20.444
20.521,20.521,0.149,0.037,20.593,20.444
20.521,20.521,0.149,0.037,20.593,20.444
20.521,20.521,0.149,0.038,20.593,20.444
20.522,20.522,0.149,0.038,20.593,20.444
20.524,20.524,0.149,0.038,20.593,20.444
20.524,20.524,0.149,0.038,20.593,20.444
20.524,20.525,0.149,0.037,20.593,20.444
20.524,20.524,0.149,0.038,20.593,20.444
20.524,20.524,0.149,0.038,20.593,20.444
20.525,20.525,0.149,0.038,20.593,20.444
20.525,20.525,0.149,0.038,20.593,20.444
20.523,20.523,0.149,0.038,20.593,20.444
20.524,20.524,0.149,0.037,20.593,20.444
20.523,20.524,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.523,20.524,0.149,0.037,20.593,20.444
20.524,20.524,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.523,20.523,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.522,20.522,0.149,0.037,20.593,20.444
20.521,20.521,0.149,0.037,20.593,20.444
20.521,20.521,0.149,0.037,20.593,20.444
20.52,20.52,0.149,0.035,20.593,20.444
20.516,20.516,0.175,0.037,20.581,20.406
20.513,20.513,0.175,0.04,20.581,20.406
20.513,20.513,0.175,0.04,20.581,20.406
20.514,20.514,0.175,0.039,20.581,20.406
20.514,20.514,0.175,0.039,20.581,20.406
20.514,20.514,0.175,0.039,20.581,20.406
20.516,20.516,0.175,0.037,20.581,20.406
20.516,20.517,0.175,0.038,20.581,20.406
20.517,20.517,0.175,0.038,20.581,20.406
20.516,20.516,0.175,0.038,20.581,20.406
20.516,20.516,0.175,0.038,20.581,20.406
20.516,20.516,0.175,0.038,20.581,20.406
20.517,20.517,0.175,0.037,20.581,20.406
20.519,20.519,0.175,0.037,20.581,20.406
20.519,20.519,0.175,0.037,20.581,20.406
20.52,20.52,0.175,0.037,20.581,20.406
20.521,20.521,0.195,0.038,20.601,20.406
20.522,20.522,0.195,0.037,20.601,20.406
20.524,20.524,0.195,0.035,20.601,20.406
20.522,20.522,0.195,0.034,20.601,20.406
20.523,20.523,0.195,0.035,20.601,20.406
20.524,20.525,0.195,0.035,20.601,20.406
20.523,20.523,0.195,0.035,20.601,20.406
20.522,20.522,0.195,0.035,20.601,20.406
20.521,20.521,0.195,0.034,20.601,20.406
20.522,20.522,0.195,0.034,20.601,20.406
20.523,20.523,0.195,0.034,20.601,20.406
20.523,20.523,0.195,0.035,20.601,20.406
20.523,20.523,0.195,0.035,20.601,20.406
20.523,20.523,0.195,0.035,20.601,20.406
